13.6583 9.73128 1.82802
77.7119 26.91 0.847423
68.3484 16.1699 3.7028
10.6348 43.815 3.59474
7.18013 74.9103 4.80854
6.5636 48.4678 5.81726
48.3184 40.9409 0.919634
30.4154 37.6898 5.59928
9.29562 47.207 3.22337
57.5141 10.9897 3.55589
51.5485 60.3562 5.81468
11.5278 16.6138 5.23415
66.3518 0.540665 2.8855
26.0701 61.1054 2.07343
21.3752 54.5801 3.51107
9.04037 79.5643 5.84396
15.8041 56.8166 2.86725
36.4153 0.933453 0.405818
26.1999 63.1441 0.284538
44.7985 11.6749 1.43908
9.62317 71.2416 0.329884
0.970142 46.2657 3.76277
29.431 28.866 0.0404491
45.3137 72.8885 1.93577
75.3401 66.3891 4.74262
11.0032 33.172 1.75088
76.1784 68.5668 0.61176
62.612 45.2247 6.07339
11.2824 14.9484 2.66397
67.3129 68.4448 3.37459
76.0793 57.2501 2.4276
21.6443 8.41149 4.64145
55.9715 26.5634 3.8681
40.3749 72.7376 4.70236
12.2005 35.5731 5.48623
70.7839 22.5195 5.9769
35.6523 60.3835 5.78816
67.4141 11.7465 5.60073
22.2327 0.380971 2.65921
11.8241 33.0414 2.55809
77.8088 0.296438 4.78993
4.62649 13.3327 0.153661
61.6844 79.9075 3.72999
37.0889 3.3723 3.17258
10.1312 19.9585 1.34012
74.1931 28.5729 0.118901
39.6578 53.6707 6.13013
20.6309 54.9963 0.375767
40.5796 6.42948 2.98795
79.8834 74.5434 5.85823
21.1033 15.8994 2.78181
38.4701 45.2289 1.95786
32.1474 20.0574 3.0017
33.0304 31.9833 3.26622
72.177 15.9752 0.564777
70.3896 57.8012 2.20389
34.1932 26.9998 5.3664
72.4195 11.4879 1.49277
66.6156 12.9382 0.382137
53.5568 14.9588 5.65076
40.7442 37.5884 0.0193354
27.9872 1.74193 2.05522
34.549 74.178 2.53987
23.7561 15.4206 0.601374
4.81774 6.0951 3.86987
71.5588 27.5675 5.22909
47.7812 36.49 1.42251
8.93938 26.7892 4.56418
53.0336 17.6796 2.83279
27.9461 65.7097 0.526824
43.2176 75.5876 1.56495
61.9191 50.4433 4.97651
65.4158 70.8703 2.16107
60.2454 6.50273 1.39779
4.6544 66.1473 4.54459
11.4319 77.3648 2.63167
12.2302 33.2759 3.91187
19.861 0.247531 6.13204
66.5681 20.919 2.75755
0.630349 57.9961 5.74743
75.5349 60.8346 2.22079
79.5323 0.485505 4.6609
20.5978 31.9779 5.82365
50.1318 16.0432 1.16744
4.73903 38.5091 1.35243
31.3436 20.5915 5.35247
73.791 41.573 4.29086
4.11393 39.3423 0.0231332
16.612 21.9805 1.04748
8.7548 48.6666 3.53714
22.2106 63.6559 3.85715
23.7862 24.1593 4.61395
43.4049 75.2915 5.38174
34.6896 75.3312 0.351671
66.5715 17.9322 3.63239
43.844 40.1928 4.43422
75.987 16.3272 2.32553
32.7051 54.0489 4.43746
20.5972 10.7593 5.44429
55.2051 29.321 1.95243
50.8242 72.5071 2.11672
25.9163 3.84063 3.56656
72.0358 19.3581 4.16055
55.7683 39.5472 4.98328
17.0659 45.3623 2.72903
70.5997 28.9983 5.96133
51.6117 4.95121 3.49467
51.4599 2.45238 2.97272
33.4526 11.5043 5.46197
71.2048 17.6537 5.56327
66.4962 13.5007 3.7165
36.6609 78.9397 3.05444
14.7869 47.47 2.23513
77.4653 6.17678 2.36651
9.25052 8.78855 3.42836
0.0648357 61.4863 0.274945
67.3386 46.4572 6.03213
14.7046 0.427946 2.03715
29.2756 63.8425 3.98483
13.3646 42.196 3.03452
51.4826 77.1244 1.32396
74.001 44.8565 5.63088
2.51993 34.8699 2.50695
75.7825 22.9024 3.3308
38.6557 64.4626 3.66478
8.08824 36.4928 5.67743
62.1702 72.0769 6.03637
73.5427 62.7055 1.33114
24.0631 39.1937 4.06093
1.05941 50.4991 1.79375
37.4395 56.4022 4.66427
22.2963 6.66591 4.80934
4.80052 57.4578 1.77421
24.6606 24.7686 5.2972
60.842 65.7552 1.47069
65.7731 27.8651 1.579
11.6987 75.4251 1.37659
67.2302 40.6566 2.53122
16.8606 44.9817 4.27549
25.1056 11.1746 1.33217
47.4099 20.3445 6.15994
62.6865 10.3877 0.807589
17.4143 6.59976 2.21633
26.9895 33.0306 3.18104
27.7272 44.8048 4.47152
17.4171 67.3101 1.29222
27.3603 6.96061 2.06276
27.7866 68.5385 3.32458
69.0074 42.3523 0.908577
39.9299 14.5475 0.861067
37.7944 4.75782 3.66607
56.9681 16.7942 4.63801
61.9056 56.3238 1.16053
49.3998 40.6896 6.17831
71.0034 77.1826 4.47396
38.3568 2.65105 5.00553
65.738 44.5321 2.56695
44.8773 65.2307 4.57526
48.766 0.897027 1.24367
35.0686 12.016 1.82087
71.7121 60.6326 4.86407
68.8998 40.8732 4.92732
79.5718 77.4864 1.41822
64.029 64.7583 3.54281
77.4531 71.055 5.82439
0.282057 28.4414 3.55953
77.0422 12.1007 2.5655
37.5814 2.34661 2.81955
61.6807 61.13 2.58889
54.6026 62.7201 6.25127
24.3426 50.464 2.25948
2.26822 32.4588 4.55835
71.6971 14.4796 3.57979
1.30382 66.2159 2.39326
50.8248 61.0551 4.48742
6.78884 58.229 4.54493
62.5892 2.60022 5.10557
57.2923 20.744 6.25559
78.2325 71.6309 0.368236
16.8623 55.5799 3.89658
6.64226 12.5926 3.80582
53.5272 6.90823 5.98848
20.7604 54.0916 0.259393
39.428 79.868 4.75513
67.7659 4.47743 5.22215
15.624 54.5341 1.04985
52.2504 23.7461 4.01812
68.3547 28.1443 2.15147
67.7597 25.4058 3.90264
40.6274 30.0933 3.69352
67.9908 67.6086 1.05744
72.9843 15.2949 1.85292
69.3189 18.4671 1.96176
19.6268 75.3692 1.28745
32.3561 76.3341 5.86521
26.0477 69.1912 0.967169
43.8047 44.1344 5.98014
75.9449 40.0443 4.44964
5.01196 52.4794 2.71465
61.4303 42.8944 3.62602
24.5154 79.1055 3.58593
51.034 17.516 3.31974
47.9786 48.1389 4.57884
66.2555 17.0396 2.58319
71.0171 9.07207 1.90213
67.7541 16.5671 3.40976
21.9228 26.0199 1.93868
54.2388 8.56653 4.48657
28.035 4.78737 5.06892
69.8279 46.9981 0.201851
74.0334 34.3615 2.7326
78.7987 6.60156 5.40208
61.0615 13.2648 3.47175
75.6877 16.7131 0.908802
64.3168 35.0083 0.379184
37.5752 55.0842 1.43331
18.4691 43.0655 2.53585
56.0766 4.42973 0.733449
9.47937 13.821 4.87321
39.8591 62.6566 2.41324
54.7712 42.684 5.43754
30.3725 66.1608 6.2687
66.7986 44.5251 6.27636
72.3044 56.1074 1.68205
77.4745 76.2124 0.245143
30.8941 79.0853 4.67274
76.0616 70.2387 6.05131
0.823227 54.5046 4.93592
30.049 50.5909 5.32416
47.7087 53.9736 4.84539
13.7834 59.1357 0.57362
45.2045 47.473 5.69365
10.8736 58.1277 2.50762
4.26462 78.5866 4.67628
26.9809 70.8064 0.735044
73.5615 12.9378 1.31414
39.7102 9.37153 3.77063
55.2251 61.1319 5.07675
12.6343 65.1181 1.10236
11.2536 55.8501 2.58312
73.6017 68.7469 2.7117
67.2042 10.2174 1.00025
